State FIPS,R County FIPS Code,R State Name,R County,R Metropolitan Statistical Area FIPS Code,R  Metropolitan Statistical Area of County,State FIPS Code,County FIPS Code,State Name,County,Metropolitan Statistical Area FIPS Code,Metropolitan Statistical Area of County,travel_mode,workers_in
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,761
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,238
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,4410
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,725
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,9
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,64
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,113
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,163
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,12
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,55,California,Napa,34900,"Napa, CA", Drove alone,131
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,55,California,Napa,34900,"Napa, CA", Carpooled,84
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,55,California,Napa,34900,"Napa, CA",Other travel mode,9
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,832
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,534
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,379
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,34
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,5536
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,1807
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Public transportation,628
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,68
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,144
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,8
6,77,California,San Joaquin County,44700,"Stockton-Lodi, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Public transportation,13
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,59
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,12
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,24
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,51
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,35
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,22
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,193
6,79,California,San Luis Obispo County,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,12
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,10266
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,1187
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,1133
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,91
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,1184
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,309
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,102
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,16
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,718
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,147
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,58
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,55,California,Napa,34900,"Napa, CA", Drove alone,42
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,55,California,Napa,34900,"Napa, CA", Carpooled,29
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,55,California,Napa,34900,"Napa, CA",Other travel mode,41
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,47592
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,10684
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,19183
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,1261
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,43113
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,4709
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Public transportation,2767
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,2399
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,145
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,24
6,81,California,San Mateo,41860,"San Francisco-Oakland-Hayward, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Public transportation,72
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,55
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,9
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,12
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,14
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,59
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,41
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,14
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,61
6,83,California,Santa Barbara County,42200,"Santa Maria-Santa Barbara, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,7
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,31278
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,4404
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,829
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,538
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,2785
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,619
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,60
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,53
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,452
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,56
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,5987
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,1047
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,4072
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,139
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,557995
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,75063
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Public transportation,21060
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,78647
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,241
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,59
6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Public transportation,55
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,1021
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,78
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,5
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,14
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,201
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,20
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,6
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,58
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,14
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,55,California,Napa,34900,"Napa, CA", Drove alone,51
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,55,California,Napa,34900,"Napa, CA", Carpooled,15
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,484
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,18
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,83
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,23
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,14650
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,1910
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Public transportation,315
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,405
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,69
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,22
6,87,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Other travel mode,9
6,89,California,Shasta County,39820,"Redding, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,118
6,89,California,Shasta County,39820,"Redding, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,6
6,89,California,Shasta County,39820,"Redding, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,16
6,89,California,Shasta County,39820,"Redding, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,82
6,89,California,Shasta County,39820,"Redding, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,18
6,89,California,Shasta County,39820,"Redding, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,22
6,89,California,Shasta County,39820,"Redding, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,8
6,89,California,Shasta County,39820,"Redding, CA",6,55,California,Napa,34900,"Napa, CA", Drove alone,31
6,89,California,Shasta County,39820,"Redding, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,29
6,89,California,Shasta County,39820,"Redding, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,128
6,89,California,Shasta County,39820,"Redding, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,42
6,89,California,Shasta County,39820,"Redding, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,18
6,89,California,Shasta County,39820,"Redding, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Public transportation,13
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,7457
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,1895
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,792
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,199
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,15476
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,3060
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,327
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,137
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,3471
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,796
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,4
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,33
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,55,California,Napa,34900,"Napa, CA", Drove alone,9087
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,55,California,Napa,34900,"Napa, CA", Carpooled,1363
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,55,California,Napa,34900,"Napa, CA",Public transportation,138
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,55,California,Napa,34900,"Napa, CA",Other travel mode,90
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,3628
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,3126
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,1711
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,145
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,1096
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,195
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,28
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,2108
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,518
6,95,California,Solano County,46700,"Vallejo-Fairfield, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Other travel mode,51
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,2023
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,260
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,25
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,75
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,1104
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,235
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,39
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,13480
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,2759
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,280
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,226
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,55,California,Napa,34900,"Napa, CA", Drove alone,3552
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,55,California,Napa,34900,"Napa, CA", Carpooled,644
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,55,California,Napa,34900,"Napa, CA",Other travel mode,78
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,3491
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,1032
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,1193
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,156
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Drove alone,806
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA", Carpooled,169
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,85,California,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",Other travel mode,17
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Drove alone,142260
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA", Carpooled,17383
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Public transportation,2493
6,97,California,Sonoma,42220,"Santa Rosa, CA",6,97,California,Sonoma,42220,"Santa Rosa, CA",Other travel mode,25630
6,97,California,Sonoma,42220,"Santa Rosa, CA",36,81,New York,Queens County,35620,"New York-Newark-Jersey City, NY-NJ-PA", Drove alone,83
6,99,California,Stanislaus County,33700,"Modesto, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,5156
6,99,California,Stanislaus County,33700,"Modesto, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,1934
6,99,California,Stanislaus County,33700,"Modesto, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,131
6,99,California,Stanislaus County,33700,"Modesto, CA",6,1,California,Alameda,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,24
6,99,California,Stanislaus County,33700,"Modesto, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,1129
6,99,California,Stanislaus County,33700,"Modesto, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,296
6,99,California,Stanislaus County,33700,"Modesto, CA",6,13,California,Contra Costa,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,42
6,99,California,Stanislaus County,33700,"Modesto, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,81
6,99,California,Stanislaus County,33700,"Modesto, CA",6,41,California,Marin,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,5
6,99,California,Stanislaus County,33700,"Modesto, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Drove alone,313
6,99,California,Stanislaus County,33700,"Modesto, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA", Carpooled,200
6,99,California,Stanislaus County,33700,"Modesto, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Public transportation,46
6,99,California,Stanislaus County,33700,"Modesto, CA",6,75,California,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",Other travel mode,24
